23	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
28	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
31	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
36	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
40	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
44	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
48	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
52	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
55	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
58	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
61	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
65	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
68	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
71	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
74	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
77	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
79	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
82	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
85	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
88	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
90	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
92	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
95	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
98	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
100	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
102	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
105	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
109	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
111	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
113	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
116	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
118	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
120	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
122	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
124	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
126	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
128	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
131	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
133	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
135	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
136	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
138	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
140	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
142	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
144	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
148	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
151	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
153	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
155	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
157	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
159	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
161	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
163	0.067	0.024	0.065	-0.001	0.000	0.001	1.000
167	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
169	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
171	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
174	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
176	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
178	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
181	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
184	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
187	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
189	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
191	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
193	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
195	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
197	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
199	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
201	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
203	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
205	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
206	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
209	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
211	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
213	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
215	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
217	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
219	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
221	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
223	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
225	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
226	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
228	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
229	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
231	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
233	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
234	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
237	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
239	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
241	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
242	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
244	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
246	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
249	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
251	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
252	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
254	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
256	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
257	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
259	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
260	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
262	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
264	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
266	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
267	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
269	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
270	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
272	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
274	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
275	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
277	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
279	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
280	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
282	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
284	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
285	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
287	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
288	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
290	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
291	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
293	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
296	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
297	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
299	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
302	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
305	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
307	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
308	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
310	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
312	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
314	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
315	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
317	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
319	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
320	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
322	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
323	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
325	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
326	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
328	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
329	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
331	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
332	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
334	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
336	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
337	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
339	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
340	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
342	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
343	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
345	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
347	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
348	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
350	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
352	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
353	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
355	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
356	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
358	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
360	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
361	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
363	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
364	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
366	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
368	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
369	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
371	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
372	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
374	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
375	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
377	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
378	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
380	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
381	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
383	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
385	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
386	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
388	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
389	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
391	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
392	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
394	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
395	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
397	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
398	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
400	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
401	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
403	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
404	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
406	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
407	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
409	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
411	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
413	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
414	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
416	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
417	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
419	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
420	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
422	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
424	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
425	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
427	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
428	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
430	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
431	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
433	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
435	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
436	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
438	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
440	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
441	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
443	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
444	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
446	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
447	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
449	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
451	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
455	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
456	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
458	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
459	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
461	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
462	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
464	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
466	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
467	0.067	0.024	0.065	-0.000	0.000	0.001	1.000
