1008	0.070	0.033	0.074	0.056	-0.000	-0.017	0.998	-17.755	-12.053	139.211	-0.109	-0.003	0.275
1033	0.070	0.033	0.074	0.056	-0.000	-0.017	0.998	-60.154	55.583	-54.994	-0.229	0.243	-0.092
1058	0.070	0.033	0.074	0.056	-0.000	-0.017	0.998	6.874	-42.404	5.720	0.075	-0.124	0.034
1083	0.070	0.033	0.074	0.056	-0.000	-0.017	0.998	109.437	79.068	-12.588	0.132	0.060	-0.029
1108	0.070	0.033	0.074	0.056	-0.000	-0.017	0.998	-67.041	-36.657	-43.556	-0.172	-0.066	0.092
1133	0.070	0.033	0.074	0.056	-0.000	-0.017	0.998	-60.157	-12.603	-5.732	-0.292	-0.066	0.035
1158	0.070	0.033	0.074	0.056	-0.000	-0.017	0.998	-72.191	-11.463	-103.135	-0.109	0.060	-0.332
1184	0.070	0.033	0.074	0.056	-0.000	-0.017	0.998	73.905	-24.646	42.964	0.195	-0.003	0.218
1209	0.070	0.033	0.074	0.056	-0.000	-0.017	0.998	-54.994	41.825	36.682	0.011	0.117	0.092
1235	0.070	0.033	0.074	0.056	-0.000	-0.017	0.998	-24.090	-61.879	-1.122	-0.052	-0.187	-0.091
1260	0.070	0.033	0.074	0.056	-0.000	-0.017	0.998	78.508	-60.746	84.807	0.132	-0.124	0.093
1286	0.070	0.033	0.074	0.056	-0.000	-0.017	0.998	-36.097	-48.110	-66.445	0.011	-0.187	-0.148
1312	0.070	0.033	0.074	0.056	-0.000	-0.017	0.998	97.405	-5.732	18.338	0.132	-0.124	0.036
1338	0.070	0.033	0.074	0.056	-0.000	-0.017	0.998	79.057	-17.778	-12.014	0.315	-0.124	-0.148
1362	0.070	0.033	0.074	0.056	-0.000	-0.017	0.998	-5.755	-54.999	35.517	0.194	-0.004	0.093
1386	0.070	0.033	0.074	0.056	-0.000	-0.017	0.998	12.611	-120.895	73.900	0.074	-0.245	-0.028
1412	0.070	0.033	0.074	0.056	0.000	-0.017	0.998	25.201	-5.158	61.319	0.074	0.059	0.156
1438	0.070	0.033	0.074	0.056	0.000	-0.017	0.998	-30.378	55.586	84.806	0.073	0.059	0.093
1464	0.070	0.033	0.074	0.056	0.000	-0.017	0.998	5.709	55.595	29.781	0.010	0.059	0.093
1489	0.070	0.033	0.074	0.056	0.000	-0.017	0.998	-48.728	-24.071	0.014	0.193	-0.004	-0.091
1514	0.070	0.033	0.074	0.056	0.000	-0.017	0.998	-18.345	-55.578	98.536	0.010	-0.068	0.219
1539	0.070	0.033	0.074	0.056	0.000	-0.017	0.998	-0.013	-49.280	-134.637	0.130	-0.068	-0.211
1564	0.070	0.033	0.074	0.056	0.000	-0.017	0.998	36.670	72.770	-42.963	0.073	0.179	-0.091
1590	0.070	0.033	0.074	0.056	0.000	-0.017	0.998	-24.637	-91.113	-122.033	0.010	-0.246	-0.028
1616	0.070	0.033	0.074	0.056	0.000	-0.017	0.998	-49.273	30.954	-17.777	-0.053	-0.005	0.035
1641	0.070	0.033	0.074	0.056	0.000	-0.017	0.998	30.937	-0.022	-24.612	0.256	0.178	0.035
1666	0.070	0.033	0.074	0.056	0.000	-0.017	0.998	-48.705	-66.467	55.018	-0.294	-0.188	0.218
1690	0.070	0.033	0.074	0.056	0.000	-0.017	0.998	-24.630	54.998	-54.988	-0.053	0.178	-0.091
1716	0.070	0.033	0.074	0.054	0.000	-0.018	0.998	-366.096	-67.573	-177.036	-6.267	-0.553	-3.866
1741	0.071	0.032	0.073	0.035	0.003	-0.041	0.999	-340.636	67.908	-938.789	-19.926	1.339	-23.868
1766	0.072	0.033	0.071	0.021	0.007	-0.039	0.999	560.404	615.447	29.812	-30.355	4.752	-16.918
1791	0.072	0.031	0.071	0.030	0.002	-0.037	0.999	877.870	261.612	-79.223	-17.670	0.179	-12.833
1816	0.072	0.030	0.072	0.039	0.002	-0.030	0.999	2251.174	287.121	560.935	0.930	2.560	-1.064
1840	0.071	0.030	0.072	0.046	0.004	-0.025	0.999	-12.304	115.270	256.019	10.989	4.509	8.022
1866	0.071	0.031	0.072	0.042	0.003	-0.028	0.999	-774.094	-206.323	-529.993	-2.606	1.280	-1.368
1892	0.071	0.030	0.072	0.039	0.000	-0.030	0.999	719.434	-566.985	286.411	-3.404	-7.746	-3.196
1917	0.068	0.030	0.076	0.057	-0.023	-0.019	0.998	689.492	-560.120	481.548	18.062	-24.271	11.008
1943	0.066	0.030	0.079	0.073	-0.047	-0.009	0.996	199.926	-812.340	18.133	29.644	-41.711	18.937
1968	0.066	0.030	0.081	0.075	-0.070	-0.009	0.995	-133.609	-572.570	-317.453	26.357	-56.709	16.434
1992	0.066	0.031	0.083	0.084	-0.092	-0.004	0.992	438.100	-11.817	244.581	30.986	-66.037	18.937
2018	0.068	0.034	0.082	0.074	-0.097	0.002	0.993	-1305.187	177.616	236.629	13.242	-56.039	21.556
2043	0.069	0.034	0.083	0.078	-0.110	0.006	0.991	506.155	-29.960	-218.789	15.684	-55.853	20.645
2069	0.070	0.033	0.084	0.077	-0.130	-0.004	0.988	-889.636	-305.109	-634.206	10.503	-64.152	7.719
2094	0.072	0.035	0.083	0.047	-0.150	-0.023	0.987	-1243.776	-250.200	-890.334	-23.646	-72.323	-9.481
2119	0.077	0.036	0.081	0.010	-0.166	-0.054	0.985	-1530.539	18.598	-677.863	-58.097	-74.391	-33.689
2144	0.082	0.039	0.077	-0.036	-0.173	-0.054	0.983	-18.613	139.729	-1256.388	-92.182	-66.163	-20.700
2169	0.085	0.035	0.075	-0.048	-0.189	-0.058	0.979	719.559	-153.097	-817.626	-84.133	-67.871	-17.772
2195	0.088	0.035	0.071	-0.073	-0.206	-0.047	0.975	415.335	-317.511	421.102	-86.814	-71.160	1.072
2220	0.087	0.029	0.072	-0.030	-0.215	-0.005	0.976	8811.026	109.708	3084.830	-18.890	-63.968	34.728
2245	0.088	0.029	0.071	-0.047	-0.233	-0.001	0.971	286.211	-371.726	-244.167	-29.198	-68.296	33.874
2270	0.088	0.024	0.073	-0.032	-0.258	0.000	0.966	847.747	-651.830	-476.198	-6.388	-80.184	23.693
2296	0.089	0.024	0.073	-0.041	-0.288	-0.005	0.957	-268.030	-298.890	-304.774	-15.050	-92.929	14.366
2320	0.090	0.023	0.073	-0.047	-0.315	-0.010	0.948	-303.769	-91.851	-213.746	-18.826	-101.955	7.226
2347	0.094	0.020	0.075	-0.041	-0.336	-0.016	0.941	262.286	19.099	-341.904	-9.744	-99.879	-2.651
2370	0.099	0.020	0.075	-0.047	-0.347	-0.019	0.936	-432.558	615.959	90.533	-14.621	-89.391	-3.689
2396	0.105	0.022	0.075	-0.067	-0.350	-0.019	0.934	-804.600	714.006	316.975	-31.694	-72.928	2.167
2421	0.110	0.021	0.074	-0.081	-0.346	-0.017	0.935	688.097	864.143	242.734	-36.148	-53.238	8.080
2446	0.116	0.018	0.074	-0.073	-0.335	-0.020	0.939	274.213	982.626	-237.088	-21.513	-28.598	1.680
2470	0.120	0.017	0.074	-0.086	-0.325	-0.032	0.941	-66.882	646.554	-273.820	-33.157	-12.196	-5.574
2495	0.122	0.014	0.074	-0.080	-0.317	-0.036	0.944	597.674	426.420	-103.104	-23.582	0.180	-10.513
2521	0.124	0.011	0.074	-0.077	-0.309	-0.046	0.947	402.451	188.501	-445.295	-17.367	9.385	-18.139
2547	0.125	0.008	0.075	-0.063	-0.308	-0.058	0.948	487.563	-426.719	-280.945	-2.790	9.266	-28.928
2573	0.123	0.007	0.076	-0.053	-0.318	-0.066	0.944	60.838	-628.350	-285.868	3.978	-2.443	-34.049
2599	0.123	0.006	0.078	-0.044	-0.325	-0.080	0.941	518.005	219.536	-292.760	8.486	-8.357	-43.016
2623	0.122	0.004	0.080	-0.022	-0.336	-0.083	0.938	506.121	-421.753	103.581	26.539	-16.530	-43.624
2649	0.122	0.006	0.082	-0.014	-0.347	-0.082	0.934	6.400	-462.779	476.731	28.735	-25.001	-36.611
2676	0.123	0.010	0.082	-0.019	-0.355	-0.068	0.932	-316.214	36.764	1169.990	22.271	-27.809	-13.566
2699	0.124	0.015	0.082	-0.028	-0.351	-0.038	0.935	134.036	481.221	1452.426	19.711	-18.113	21.682
2725	0.126	0.019	0.081	-0.038	-0.335	-0.008	0.941	-421.400	877.860	744.747	14.646	1.401	49.488
2750	0.128	0.021	0.078	-0.050	-0.305	0.006	0.951	-389.594	1249.636	0.004	3.856	31.457	56.134
2776	0.131	0.021	0.074	-0.053	-0.267	0.009	0.962	-55.249	1055.369	-560.239	0.133	64.265	48.938
2801	0.133	0.018	0.071	-0.043	-0.225	0.006	0.973	438.276	1058.924	-713.530	8.794	95.054	34.424
2827	0.132	0.015	0.068	-0.024	-0.182	-0.008	0.983	334.668	677.337	-1128.698	20.318	117.803	9.180
2851	0.130	0.011	0.066	-0.005	-0.149	-0.029	0.988	688.278	286.754	-1090.850	28.425	128.534	-16.855
2877	0.127	0.008	0.064	0.024	-0.116	-0.054	0.991	171.460	109.111	-1092.001	43.367	132.555	-43.687
2903	0.123	0.008	0.063	0.027	-0.096	-0.087	0.991	-1005.687	-627.813	-718.917	28.736	123.167	-66.977
2928	0.118	0.012	0.063	0.011	-0.088	-0.102	0.991	-677.175	-816.936	615.372	2.877	101.645	-62.468
2953	0.114	0.015	0.063	-0.000	-0.083	-0.104	0.991	-378.205	-664.148	696.120	-9.253	83.229	-48.196
2979	0.110	0.017	0.063	-0.009	-0.081	-0.101	0.992	-280.502	-732.222	579.146	-15.292	67.009	-33.689
3004	0.107	0.020	0.063	-0.025	-0.080	-0.095	0.992	-524.693	-439.228	622.271	-27.610	51.396	-17.589
3030	0.104	0.023	0.061	-0.043	-0.075	-0.076	0.993	-316.816	-262.365	987.208	-36.875	43.169	7.776
3056	0.101	0.026	0.059	-0.060	-0.068	-0.055	0.994	-244.924	-13.071	817.514	-44.135	39.569	28.752
3080	0.098	0.027	0.056	-0.077	-0.055	-0.034	0.995	-378.044	182.951	580.438	-50.109	41.830	46.073
3105	0.095	0.027	0.052	-0.095	-0.040	-0.017	0.995	-421.245	413.624	152.745	-57.124	46.519	55.400
3132	0.091	0.025	0.049	-0.107	-0.022	0.001	0.994	121.390	279.470	232.021	-55.049	51.397	62.047
3155	0.087	0.023	0.046	-0.113	-0.007	0.013	0.993	208.848	-17.832	-30.268	-49.314	54.811	62.230
3180	0.084	0.019	0.045	-0.121	0.009	0.009	0.993	-329.139	12.151	-633.775	-46.817	58.470	45.219
3206	0.080	0.017	0.043	-0.141	0.018	0.009	0.990	-140.291	36.239	-285.875	-57.123	54.507	37.169
3230	0.076	0.012	0.043	-0.140	0.022	0.009	0.990	651.747	-261.326	-445.084	-42.490	45.914	29.302
3255	0.074	0.008	0.044	-0.134	0.023	0.003	0.991	737.489	-250.212	-336.291	-27.977	38.414	17.104
3281	0.071	0.006	0.045	-0.130	0.023	0.003	0.991	329.965	-238.444	147.231	-17.486	29.996	13.695
3306	0.069	0.004	0.048	-0.116	0.021	0.005	0.993	1000.684	-109.888	-188.017	1.599	22.925	13.328
3331	0.068	0.002	0.049	-0.101	0.026	0.001	0.995	207.675	5.204	-219.543	15.681	21.944	6.131
3357	0.068	0.002	0.050	-0.090	0.033	-0.001	0.995	481.895	18.406	-116.868	23.000	23.352	3.141
3382	0.067	0.002	0.051	-0.081	0.036	-0.008	0.996	311.478	-19.266	-244.148	28.064	22.250	-3.809
3408	0.067	0.002	0.052	-0.066	0.042	-0.011	0.997	-286.288	73.661	201.742	35.925	23.654	-4.720
3432	0.065	0.007	0.051	-0.085	0.043	-0.008	0.995	-1286.992	-47.794	-17.808	9.282	22.191	-1.856
3457	0.064	0.008	0.050	-0.102	0.046	-0.009	0.994	-505.442	-60.327	30.334	-12.669	19.996	-2.102
3482	0.063	0.008	0.051	-0.104	0.047	-0.005	0.994	121.271	-25.545	226.251	-12.124	17.494	3.204
3507	0.062	0.008	0.050	-0.108	0.052	0.000	0.993	-469.682	-36.430	60.779	-13.343	17.192	8.447
3533	0.061	0.009	0.048	-0.122	0.063	0.005	0.991	-511.152	270.136	18.500	-23.093	21.222	10.401
3558	0.061	0.009	0.045	-0.138	0.076	0.006	0.988	-317.920	427.544	24.087	-34.806	29.389	10.337
3584	0.060	0.007	0.043	-0.149	0.094	0.009	0.984	-147.178	383.591	91.505	-38.039	40.909	11.741
3609	0.058	0.006	0.039	-0.165	0.118	0.016	0.979	-244.288	523.894	426.780	-46.392	54.994	18.387
3635	0.055	0.005	0.036	-0.178	0.143	0.029	0.973	5.226	510.214	414.651	-49.991	66.761	29.852
3660	0.050	0.003	0.033	-0.186	0.173	0.042	0.966	152.405	505.916	341.480	-48.890	79.751	39.730
3686	0.045	0.001	0.031	-0.192	0.204	0.057	0.958	184.211	897.745	342.150	-46.936	92.987	50.645
3710	0.040	-0.002	0.031	-0.181	0.242	0.065	0.951	779.446	445.172	72.652	-26.637	108.656	54.180
3735	0.035	-0.005	0.031	-0.171	0.279	0.071	0.942	743.629	689.154	128.893	-11.757	121.824	56.804
3760	0.029	-0.007	0.034	-0.146	0.314	0.076	0.935	1317.155	329.911	329.426	15.315	130.607	61.193
3785	0.024	-0.009	0.041	-0.082	0.346	0.075	0.932	2511.985	-212.290	164.491	75.803	129.634	65.582
3810	0.019	-0.007	0.048	-0.025	0.375	0.074	0.924	1145.947	-176.971	54.447	114.038	126.582	68.143
3836	0.015	-0.003	0.055	0.017	0.396	0.075	0.915	13.047	-224.992	232.767	130.745	120.732	70.281
3862	0.010	0.003	0.063	0.047	0.416	0.085	0.904	-713.927	-585.605	-195.960	126.538	112.800	74.543
3888	0.005	0.009	0.071	0.055	0.432	0.087	0.896	-891.402	-317.798	-645.680	103.425	102.188	62.780
3914	0.002	0.014	0.078	0.045	0.437	0.089	0.894	-1828.620	-975.320	-750.487	69.037	85.243	46.314
3938	-0.001	0.017	0.082	0.009	0.433	0.083	0.898	-1469.917	-944.321	-1444.320	22.815	64.327	16.376
3963	-0.001	0.015	0.088	-0.015	0.413	0.060	0.908	-628.187	-1651.809	-1346.897	3.124	28.778	-18.866
3989	0.000	0.013	0.093	-0.041	0.379	0.039	0.924	-749.925	-1816.139	-1146.454	-15.899	-13.234	-46.128
4015	0.002	0.013	0.099	-0.060	0.322	0.026	0.944	13.177	-2450.683	-84.607	-27.362	-69.999	-57.219
4039	0.002	0.013	0.105	-0.058	0.246	0.022	0.967	140.737	-2367.224	512.723	-21.756	-134.032	-50.700
4065	0.002	0.016	0.107	-0.063	0.171	0.029	0.983	-463.658	-1873.222	622.180	-28.035	-182.934	-37.952
4089	0.002	0.016	0.107	-0.064	0.094	0.033	0.993	201.868	-1342.104	24.127	-27.730	-223.176	-30.331
4114	0.003	0.014	0.105	-0.055	0.006	0.025	0.998	73.749	-1023.726	-785.953	-14.374	-260.795	-34.233
4139	0.009	0.011	0.100	-0.057	-0.076	-0.015	0.995	510.397	-463.531	-1566.678	-8.406	-280.978	-71.063
4165	0.016	0.008	0.094	-0.052	-0.145	-0.054	0.987	-153.062	-512.355	-738.566	1.839	-290.494	-98.078
4191	0.027	0.011	0.086	-0.074	-0.205	-0.079	0.973	-988.064	682.461	-140.472	-20.535	-282.811	-106.248
4215	0.041	0.012	0.079	-0.090	-0.249	-0.104	0.959	110.007	895.523	-134.071	-32.486	-262.384	-111.187
4240	0.054	0.011	0.075	-0.093	-0.277	-0.119	0.949	384.011	1206.868	567.268	-28.767	-235.489	-104.357
4266	0.069	0.011	0.071	-0.098	-0.293	-0.118	0.944	-201.372	1529.325	963.618	-27.182	-199.028	-80.334
4290	0.082	0.011	0.069	-0.113	-0.295	-0.121	0.941	-421.518	1792.084	420.987	-37.002	-159.637	-64.967
4315	0.095	0.009	0.067	-0.126	-0.291	-0.128	0.940	-152.588	1602.240	517.889	-42.794	-119.700	-54.115
4340	0.106	0.006	0.065	-0.131	-0.273	-0.125	0.945	432.860	1815.759	560.249	-38.766	-75.308	-36.370
4366	0.115	0.003	0.064	-0.132	-0.245	-0.119	0.953	279.273	1664.440	554.510	-31.576	-30.126	-18.506
4392	0.119	0.001	0.062	-0.126	-0.222	-0.108	0.961	236.805	767.649	762.468	-22.672	-0.309	-1.856
4418	0.121	0.001	0.060	-0.130	-0.206	-0.096	0.965	164.730	561.996	639.513	-16.695	15.243	14.423
4443	0.121	0.001	0.058	-0.128	-0.190	-0.083	0.970	384.584	458.017	250.425	-8.158	26.278	25.097
4469	0.120	0.000	0.057	-0.123	-0.177	-0.075	0.974	365.970	213.461	42.350	-0.778	33.899	27.962
4496	0.118	0.001	0.056	-0.119	-0.164	-0.063	0.977	341.794	117.419	232.150	5.256	38.599	34.666
4520	0.115	0.002	0.055	-0.116	-0.151	-0.049	0.980	109.603	53.738	293.217	8.731	41.517	42.474
4545	0.112	0.004	0.053	-0.114	-0.138	-0.033	0.983	133.066	139.632	189.502	11.109	43.350	49.728
4571	0.109	0.004	0.052	-0.108	-0.126	-0.019	0.986	311.086	66.988	122.029	16.719	45.179	52.897
4596	0.106	0.005	0.052	-0.100	-0.114	-0.003	0.988	-18.608	42.912	280.274	22.512	46.217	56.862
4620	0.102	0.008	0.051	-0.101	-0.103	0.015	0.989	-274.577	-97.630	451.443	19.343	45.361	64.424
4646	0.096	0.011	0.049	-0.109	-0.093	0.037	0.989	-474.957	-48.665	171.320	9.649	41.094	72.108
4672	0.092	0.012	0.048	-0.120	-0.088	0.054	0.987	-476.187	-55.111	-24.659	-2.062	34.872	75.763
4697	0.088	0.012	0.047	-0.131	-0.082	0.064	0.986	-275.310	-482.356	-365.071	-11.024	31.582	70.704
4721	0.085	0.010	0.046	-0.132	-0.076	0.067	0.986	323.083	29.686	-536.879	-9.379	31.033	59.726
4747	0.083	0.006	0.047	-0.115	-0.068	0.065	0.989	1237.391	35.773	-555.828	11.414	32.007	43.385
4771	0.082	0.003	0.050	-0.080	-0.057	0.065	0.993	1189.311	176.231	-421.167	44.222	35.119	31.617
4796	0.081	0.000	0.052	-0.039	-0.040	0.062	0.996	1488.063	525.004	-512.758	76.233	43.656	19.665
4822	0.080	-0.002	0.055	0.020	-0.016	0.057	0.998	1780.366	560.850	-524.951	121.170	55.911	7.776
4846	0.078	0.001	0.057	0.068	0.008	0.059	0.996	415.127	97.522	55.488	142.208	64.511	6.498
4871	0.075	0.004	0.060	0.114	0.028	0.064	0.991	1065.926	163.852	49.160	161.048	68.533	9.363
4896	0.072	0.009	0.064	0.164	0.046	0.069	0.983	-152.910	18.454	207.432	174.828	68.288	11.374
4921	0.068	0.017	0.068	0.180	0.061	0.075	0.979	-1218.847	37.349	-6.170	155.381	68.654	14.119
4947	0.063	0.026	0.072	0.172	0.078	0.079	0.979	-1829.670	10.660	-18.029	112.391	70.359	13.935
4971	0.059	0.034	0.075	0.143	0.085	0.075	0.983	-2371.552	-591.048	-493.155	58.976	64.387	5.278
4996	0.056	0.037	0.077	0.114	0.082	0.064	0.988	-1037.213	-968.578	-36.725	16.719	47.133	-7.711
5022	0.051	0.038	0.082	0.112	0.061	0.068	0.990	12.430	-992.819	384.011	11.295	19.570	-0.090
5046	0.048	0.042	0.083	0.082	0.048	0.074	0.993	-3389.292	-60.219	-347.683	-27.364	1.704	5.645
5071	0.049	0.045	0.078	-0.005	0.039	0.045	0.998	-2829.173	-128.222	-1799.623	-108.037	-4.943	-29.541
5096	0.052	0.043	0.070	-0.069	0.037	0.013	0.997	-389.577	-48.080	-409.079	-148.035	-4.272	-57.530
5122	0.053	0.040	0.062	-0.128	0.027	0.005	0.991	-207.905	-785.387	249.259	-173.526	-10.673	-54.298
5147	0.055	0.035	0.055	-0.192	0.007	-0.007	0.981	-677.349	-610.398	-178.228	-200.231	-25.432	-57.043
5172	0.057	0.026	0.050	-0.223	-0.011	-0.021	0.975	1987.153	-627.693	128.965	-184.074	-35.797	-58.807
5198	0.060	0.017	0.047	-0.242	-0.033	-0.033	0.969	-299.136	-628.624	-171.332	-166.209	-49.640	-61.248
5222	0.063	0.006	0.048	-0.230	-0.053	-0.045	0.971	4293.241	-73.147	165.048	-113.463	-56.469	-61.248
5248	0.065	-0.004	0.054	-0.156	-0.063	-0.040	0.985	3565.874	-19.218	994.012	-12.307	-54.698	-44.965
5274	0.067	-0.005	0.056	-0.118	-0.071	-0.022	0.990	487.549	200.068	450.711	28.120	-52.202	-18.139
5298	0.071	-0.008	0.057	-0.070	-0.066	-0.021	0.995	2383.915	1097.538	487.536	70.927	-34.576	-14.053
5323	0.073	-0.007	0.059	-0.011	-0.050	0.000	0.999	1299.016	866.531	1122.458	116.294	-12.259	10.704
5348	0.075	0.001	0.058	0.013	-0.026	0.027	0.999	-920.227	1140.640	512.771	113.669	12.498	36.252
5374	0.076	0.008	0.056	0.002	0.004	0.032	0.999	-1450.694	1036.506	-524.244	78.427	40.057	36.012
5399	0.076	0.011	0.054	-0.010	0.030	0.018	0.999	-999.600	390.527	-836.443	48.914	57.252	15.093
5423	0.073	0.016	0.052	-0.041	0.045	0.010	0.998	-1377.635	-121.907	-85.456	6.354	59.205	5.341
5449	0.071	0.015	0.054	-0.027	0.051	0.013	0.998	1525.491	-272.963	67.324	20.257	52.747	7.594
5475	0.068	0.014	0.057	-0.003	0.054	0.011	0.998	-822.682	-171.755	-427.397	37.942	43.775	4.178
5501	0.067	0.018	0.055	-0.053	0.056	-0.011	0.997	-2506.135	-292.850	-1305.199	-21.268	36.643	-20.883
5525	0.066	0.017	0.054	-0.090	0.049	-0.038	0.994	-658.699	-731.159	-591.413	-52.913	22.924	-44.421
5551	0.065	0.015	0.054	-0.116	0.031	-0.053	0.991	-622.945	-901.505	79.019	-65.293	0.426	-50.637
5577	0.064	0.015	0.054	-0.140	0.012	-0.053	0.989	-243.415	-815.894	560.568	-75.353	-19.876	-41.005
5601	0.064	0.013	0.054	-0.148	-0.012	-0.046	0.988	652.146	-652.377	470.436	-65.110	-39.698	-26.733
5626	0.064	0.012	0.054	-0.162	-0.032	-0.042	0.985	-475.396	-506.227	213.189	-65.844	-52.567	-20.213
5651	0.065	0.011	0.052	-0.180	-0.052	-0.038	0.982	316.514	-305.944	176.934	-69.316	-62.445	-14.294
5677	0.066	0.007	0.053	-0.178	-0.075	-0.035	0.980	664.640	-377.553	182.204	-51.451	-71.956	-10.335
5701	0.067	0.005	0.053	-0.174	-0.102	-0.024	0.979	731.857	-524.325	591.735	-34.315	-83.601	-0.698
5726	0.067	0.003	0.055	-0.158	-0.126	-0.002	0.979	1414.257	-286.691	542.656	-8.829	-92.990	16.497
5751	0.068	-0.000	0.057	-0.126	-0.148	0.012	0.981	1080.018	17.354	-177.233	26.172	-94.578	21.556
5777	0.071	-0.002	0.059	-0.104	-0.165	0.008	0.981	212.636	327.441	-578.850	42.146	-90.556	8.572
5801	0.076	-0.003	0.061	-0.090	-0.181	-0.010	0.979	201.162	311.780	-920.717	45.259	-82.927	-14.598
5826	0.080	-0.005	0.063	-0.068	-0.194	-0.030	0.978	433.558	280.462	-767.813	54.952	-75.493	-36.611
5852	0.084	-0.004	0.065	-0.053	-0.206	-0.048	0.976	-195.529	134.383	-225.795	54.403	-69.332	-48.443
5878	0.088	-0.003	0.067	-0.033	-0.221	-0.056	0.973	567.797	104.276	-48.701	61.600	-66.587	-50.757
